status	gender	major	dorm	year
1	1	246	0	2007
1	1	251	0	2007
1	2	0	0	0
1	2	241	0	0
1	2	242	0	0
1	1	237	94	2008
1	2	250	0	0
1	2	277	0	2006
1	2	268	142	2008
1	1	283	0	2006
1	2	246	0	0
1	2	253	92	2008
1	1	283	142	2008
1	1	268	153	2008
1	1	246	95	2005
1	1	275	102	2009
2	2	252	0	2005
1	2	250	94	2008
1	1	283	142	2007
2	1	294	0	2004
1	2	279	0	2006
1	2	246	95	2009
1	1	239	145	2008
1	1	253	142	0
1	2	259	101	0
1	1	290	0	0
1	2	259	0	2006
1	2	259	92	2009
1	2	279	0	0
1	1	0	0	2007
2	2	246	0	2005
1	1	290	102	2009
1	0	260	132	2007
1	1	244	134	0
1	2	241	0	0
1	1	244	0	2006
1	2	279	0	0
1	2	246	0	2006
1	1	244	0	0
1	2	279	0	0
1	2	259	0	2010
1	0	0	0	0
1	2	269	0	2007
1	2	246	0	0
1	2	266	0	2005
1	2	251	89	2009
1	2	274	129	2007
1	1	241	0	2007
2	1	268	0	2005
1	2	279	0	2007
1	2	288	0	2007
1	1	283	0	2009
1	1	270	140	2007
1	2	269	0	0
1	2	246	0	2006
1	2	246	0	2006
1	2	252	140	0
2	1	246	134	2005
1	2	277	0	2007
1	1	267	0	2004
1	1	294	137	2008
1	2	251	142	2006
1	2	0	127	0
1	1	0	145	0
1	2	246	0	0
1	1	288	98	2009
1	2	271	0	2006
1	1	262	0	0
1	2	246	102	2009
1	2	279	0	2005
1	2	296	0	2008
1	2	282	0	2007
1	2	270	0	0
5	2	250	0	2005
2	0	0	0	0
1	2	246	0	2007
1	1	256	0	0
1	2	291	0	2007
1	2	246	0	2006
1	0	241	92	2009
1	2	271	91	2008
1	2	279	101	2006
1	2	250	0	0
1	2	241	140	2004
1	2	246	0	2006
1	2	0	96	2008
1	1	268	0	2007
1	1	258	137	2007
1	1	283	137	2008
1	2	246	0	2007
1	2	279	92	2008
1	1	283	138	2006
1	1	247	0	2008
1	2	279	0	2007
1	1	244	145	0
1	1	241	138	0
1	2	254	0	2007
1	2	236	0	0
1	2	294	122	2005
1	2	253	0	2006
1	1	283	142	2009
1	2	250	124	2008
1	2	235	140	2007
1	2	246	0	2007
1	1	275	142	2007
1	1	259	0	0
1	1	250	140	2008
1	2	292	0	2006
1	1	259	0	2006
1	1	246	140	2008
1	1	246	0	0
1	0	252	0	2008
1	2	251	0	2010
1	1	241	98	2004
1	1	289	86	2008
1	2	241	92	2009
1	2	274	98	2010
1	2	252	0	2005
1	1	263	0	0
1	1	252	0	2007
2	1	278	0	2005
1	2	259	0	0
1	2	246	0	0
1	0	261	0	2007
1	1	290	135	2006
1	2	251	142	2009
2	1	265	0	2004
1	2	297	116	2005
1	2	251	0	2005
1	2	272	0	2006
1	2	253	0	0
1	2	246	98	2008
1	2	251	140	2008
1	2	252	0	0
1	0	0	92	0
1	2	246	0	2006
1	2	288	140	2007
1	2	236	0	2007
1	2	267	100	0
1	1	248	89	2009
1	0	246	0	0
1	2	259	0	0
1	2	284	0	2006
1	2	297	140	2007
1	2	246	0	2008
1	2	236	94	2009
1	2	253	0	0
1	2	280	121	2010
1	2	244	0	2009
1	1	279	145	2008
1	1	246	0	2009
1	2	250	0	2008
1	2	245	0	2007
1	0	0	0	0
1	2	250	110	2005
1	1	248	0	2006
1	1	250	0	0
1	1	274	0	2005
1	1	294	0	0
1	1	246	0	2007
1	2	252	0	2007
1	2	240	142	2009
1	2	279	98	2009
1	1	272	0	2006
2	1	258	0	2005
1	1	263	92	2009
1	1	242	0	2007
1	2	253	0	0
1	1	291	0	0
1	2	286	0	2007
1	1	246	144	2008
1	2	250	0	0
1	1	239	87	0
1	1	268	144	2008
1	1	283	0	2007
5	2	271	0	0
1	2	250	0	0
2	1	296	0	2005
1	1	268	0	0
1	1	273	142	2007
1	1	275	87	0
1	2	259	140	2008
1	1	260	0	2007
1	1	246	0	2006
1	2	246	0	2007
1	1	283	98	2008
2	0	289	0	2005
1	1	248	133	2006
1	1	246	94	2009
1	1	289	0	2006
1	1	274	92	2009
1	2	242	0	2006
1	2	245	0	2006
1	2	235	0	2006
1	2	290	0	2007
1	1	236	0	2006
1	0	0	0	0
1	0	0	0	0
1	2	279	0	0
1	2	263	98	2008
2	2	295	0	2005
2	1	0	133	0
1	2	250	140	2007
1	1	272	0	0
1	0	0	0	0
1	1	268	94	2009
1	1	246	91	2009
1	2	252	0	2007
5	1	246	0	0
1	2	250	121	0
1	2	250	140	2007
2	1	272	0	2005
1	1	268	96	2009
1	2	241	140	2008
1	0	0	0	0
1	1	241	0	0
1	2	246	0	0
1	1	284	0	0
1	2	245	0	0
1	2	251	0	2005
1	2	253	0	0
1	0	244	0	0
2	1	239	0	2004
1	1	260	136	2005
1	2	270	0	2005
1	2	279	140	0
1	0	0	0	0
1	2	252	95	2008
1	1	242	87	2009
1	1	242	140	2006
1	2	246	0	2006
1	2	246	0	2007
1	2	246	123	2005
1	1	262	0	2006
1	2	235	0	2010
1	1	274	140	0
1	2	250	94	2008
1	2	246	100	2006
1	1	246	89	2009
1	2	246	120	2007
1	2	251	0	0
1	0	0	0	0
1	2	251	93	2009
1	2	236	123	2007
2	1	274	133	2005
2	2	246	0	2005
1	2	250	0	2008
1	2	278	142	2006
1	2	246	102	2009
1	2	271	0	2008
1	1	236	94	0
1	2	267	0	0
1	2	250	0	0
1	2	253	94	2008
1	2	250	0	2007
1	2	269	0	2008
1	2	236	101	2008
1	2	279	127	2009
1	2	252	98	2009
1	1	236	0	0
1	1	246	0	2006
1	1	253	0	2007
1	1	244	89	0
1	1	259	0	2006
1	2	270	0	2008
1	2	252	140	2006
1	1	0	0	0
1	2	279	0	0
1	2	261	0	2007
1	2	280	0	2006
1	2	246	142	2008
1	1	236	0	2006
1	2	246	95	2009
1	2	246	120	2006
1	2	244	0	2006
1	2	252	90	2009
1	1	246	95	2009
2	1	272	0	0
1	2	246	100	2008
1	1	296	0	2005
1	2	279	98	2010
1	2	250	94	0
1	1	0	0	2008
1	1	277	0	0
2	2	0	0	2005
1	2	279	0	2006
1	2	243	0	2008
1	1	275	0	2006
1	2	241	0	2006
1	2	289	0	0
1	1	269	0	2006
2	2	246	100	2005
1	2	259	0	2006
1	2	253	0	2005
5	1	237	0	0
1	2	279	117	2007
1	2	256	94	2009
1	2	286	0	2007
1	2	235	0	2007
1	1	246	0	2008
5	2	235	0	0
1	2	251	98	0
1	2	242	97	0
1	2	279	94	2009
1	1	239	94	2008
1	1	283	102	0
1	1	246	95	2009
1	1	246	102	2009
1	2	261	0	2007
1	1	248	0	2010
1	2	253	0	2008
1	1	246	86	2008
1	2	240	98	2009
1	2	240	0	2005
1	1	246	0	2009
1	2	250	110	0
1	2	291	98	0
1	1	259	0	0
1	1	246	0	2007
1	1	242	97	0
1	2	284	0	2006
1	1	283	132	0
1	2	241	142	2007
1	2	270	0	2010
1	2	253	0	2009
1	2	235	142	2009
1	2	291	98	2009
1	1	252	97	2008
1	1	236	0	2005
1	2	265	120	0
1	1	0	0	2007
1	1	275	0	0
1	1	278	140	2008
2	1	0	138	2004
1	0	0	0	0
1	1	239	0	2008
1	1	294	0	2006
1	1	236	132	2007
1	2	245	0	0
1	1	260	140	2008
1	2	259	89	0
1	2	235	0	2008
2	1	246	0	2005
1	2	250	95	2008
1	1	297	142	2008
1	1	241	0	0
1	1	260	0	2007
1	1	246	94	2009
1	1	239	0	0
5	2	251	0	2005
1	2	242	0	2008
1	2	267	91	2008
1	2	267	129	2008
1	1	241	140	0
1	2	236	91	0
1	2	260	98	2008
1	1	246	0	2007
1	1	246	0	0
1	2	279	0	2007
1	1	0	146	2007
1	2	246	0	2008
2	1	250	0	2005
1	1	244	138	2006
1	1	270	0	2006
1	2	291	0	0
1	2	246	95	2009
1	1	248	0	2005
1	1	239	134	0
1	2	279	0	2007
1	1	272	0	2006
1	1	294	0	0
1	1	246	95	2009
1	2	252	0	2009
1	2	279	98	2010
1	2	252	91	2009
1	1	275	0	2007
1	2	250	102	2009
1	1	241	140	2009
1	2	270	120	0
1	1	298	140	2008
1	1	253	0	0
1	1	240	137	0
1	1	247	0	2006
2	1	279	0	2005
1	1	247	0	2008
1	2	246	94	0
1	2	0	0	2008
1	2	246	131	2007
1	2	246	0	2007
1	2	245	0	2005
1	2	241	0	2007
1	2	243	142	2007
1	1	272	142	2008
1	2	281	0	2006
1	2	259	0	2007
1	2	241	0	2007
1	2	251	104	2006
1	2	236	94	0
1	1	236	0	2007
2	1	251	0	2004
1	1	244	86	0
1	2	253	128	2006
1	2	286	0	0
1	2	250	0	0
1	2	241	140	2009
1	1	241	0	2007
1	0	260	0	2007
1	2	235	0	0
1	2	279	0	2006
1	2	277	140	2007
1	2	246	95	2009
1	2	279	0	0
1	2	235	102	2008
1	1	290	137	2005
1	1	288	96	2009
2	1	278	0	2005
1	1	250	0	0
1	1	239	140	0
1	1	237	0	0
1	1	279	0	2007
1	1	299	0	2006
1	2	279	129	0
1	2	244	94	2009
1	2	246	98	2008
1	2	244	140	0
1	2	252	0	0
1	2	0	96	2009
1	1	248	102	2009
1	1	288	96	2004
1	0	283	0	0
1	1	236	0	0
1	2	251	0	2008
1	2	270	0	2005
1	2	246	140	2008
1	1	250	0	2007
1	2	246	0	2006
1	2	279	140	0
1	2	270	0	2008
1	0	0	109	0
1	2	241	140	2004
1	1	275	140	0
1	2	246	0	2007
1	1	288	0	2006
1	2	279	0	2007
1	1	275	0	2006
1	2	268	0	2007
1	1	235	0	0
1	1	291	0	2008
1	2	277	100	2009
2	1	275	0	2004
1	1	272	140	2008
1	2	251	0	2009
1	2	252	0	2006
1	1	255	0	2008
1	1	270	102	2009
1	1	246	0	2007
1	0	253	0	0
1	1	250	0	2007
1	2	259	0	0
1	2	235	0	0
1	1	269	140	2007
2	2	253	0	2005
1	2	0	0	2007
1	2	270	0	2008
1	1	246	0	2006
1	2	281	0	0
1	2	246	92	2009
1	1	273	0	2006
1	1	240	92	2009
1	1	279	98	2008
1	1	290	135	2006
1	2	279	0	2007
1	2	279	0	0
1	2	246	125	2008
1	2	236	94	2009
1	1	290	0	2006
1	1	236	98	0
1	2	235	0	2006
2	2	265	0	2005
1	2	279	91	2005
1	2	246	0	2007
4	1	0	0	0
2	2	252	0	2005
1	2	246	146	2006
1	2	270	98	2008
1	1	246	0	0
1	2	244	102	2004
1	2	246	0	2007
1	2	246	0	2006
1	2	250	0	2007
1	1	235	0	2008
1	2	289	0	0
2	2	259	0	2005
2	2	246	0	2004
1	2	265	0	2005
1	2	253	0	2007
1	2	253	0	2007
1	1	246	0	2008
1	1	244	0	2007
1	1	289	136	2006
1	2	246	0	2009
1	1	268	137	0
1	2	253	94	2009
1	1	289	142	2008
1	0	0	0	0
1	1	294	0	2005
1	1	246	145	2007
1	0	0	0	0
1	2	235	0	2006
1	1	275	0	2005
1	2	250	0	2005
1	2	241	142	2009
1	1	275	96	2009
1	1	270	95	2004
1	2	251	140	2007
1	1	289	153	2008
1	1	270	0	2007
1	2	246	0	2006
1	2	270	0	0
2	2	0	0	2005
1	1	260	0	2009
1	2	289	0	2005
1	2	253	93	2009
2	2	235	120	2005
2	1	255	0	2005
1	0	291	0	2007
1	1	237	0	0
1	1	236	134	0
1	0	0	0	0
1	1	269	0	0
1	2	268	0	2009
1	1	250	102	2009
1	2	253	92	0
1	2	0	0	0
1	2	259	86	2006
1	2	270	0	0
1	1	283	87	2008
1	1	271	0	2008
1	2	276	122	2006
1	1	272	133	0
1	1	246	132	2008
1	1	288	0	0
1	1	273	0	2007
1	1	246	0	2007
1	1	246	0	2006
2	1	246	137	2005
1	1	246	0	2006
1	1	283	0	2006
1	2	250	128	0
1	2	274	120	0
1	1	240	0	2008
1	2	273	121	2006
1	2	284	100	2007
1	1	244	102	2009
1	1	238	87	2009
1	2	249	0	2007
1	2	279	140	2008
1	2	251	0	2006
1	2	252	140	0
1	1	246	98	2008
5	2	252	0	2005
1	2	246	98	2008
1	1	272	0	2006
1	1	253	0	2007
1	2	244	0	2008
1	2	244	0	2008
1	2	279	102	2009
1	2	246	145	2008
1	1	246	137	2008
1	2	296	0	2004
1	1	263	0	2008
1	1	290	146	2007
1	2	251	0	2007
1	2	259	140	0
1	1	272	0	2007
1	2	264	98	2008
1	1	246	0	2007
1	2	244	0	0
1	1	246	140	2008
1	2	279	94	0
2	2	271	0	2005
1	2	0	0	2006
1	2	256	0	0
1	1	246	95	2009
1	1	299	137	0
1	2	236	0	2007
1	2	246	0	2006
1	1	246	0	2006
1	1	0	0	0
1	2	236	0	2008
1	2	260	96	2005
1	2	253	0	0
1	1	275	0	2007
1	2	245	88	2009
1	2	259	142	2007
1	2	0	0	0
1	2	246	145	2007
1	2	279	98	0
1	2	0	0	2006
1	2	235	140	0
1	2	243	121	2005
1	2	246	95	2009
2	1	289	0	2005
1	1	242	0	2007
1	2	246	0	2007
1	2	246	96	2008
1	1	291	0	0
1	2	252	89	2008
1	2	246	95	2009
1	2	279	0	2006
1	1	244	89	2009
1	2	297	87	2009
1	1	283	0	2006
1	2	237	123	2008
1	2	279	0	2006
1	2	246	0	2006
1	1	246	0	2008
1	1	283	94	2008
1	1	246	94	0
1	1	246	0	2006
1	2	251	0	2006
1	1	297	94	2008
1	2	292	89	2009
4	0	0	0	0
2	2	246	0	2004
1	2	246	94	2009
1	2	241	140	0
1	2	246	145	2006
3	2	257	0	0
1	1	283	94	0
1	0	250	140	2007
1	1	278	140	2008
5	0	0	0	0
1	2	279	92	2008
1	2	269	102	2009
1	1	0	94	2009
1	1	273	107	0
1	2	251	142	2008
1	1	290	0	0
1	2	292	140	2008
1	2	251	142	2007
1	1	286	0	0
1	1	246	0	2006
1	1	268	0	0
1	1	278	0	0
2	2	268	0	2005
1	2	279	94	2008
1	2	279	98	0
1	2	253	0	0
1	1	242	153	2008
1	2	274	0	2009
1	1	291	0	2006
1	1	260	0	0
1	1	239	87	2009
3	2	246	0	0
1	1	255	98	2009
1	2	259	95	0
1	2	236	0	2006
1	1	275	0	2007
1	2	259	0	2007
1	2	251	127	2007
1	1	246	0	2005
1	2	250	0	0
1	1	275	96	2009
1	2	251	141	2006
1	2	264	0	0
1	0	0	0	0
2	1	273	0	2005
1	2	249	0	2007
1	1	246	92	2008
1	2	267	140	0
1	2	259	0	0
1	0	0	0	0
2	1	268	0	2005
1	0	240	0	0
2	1	261	0	2005
1	1	246	0	2007
1	2	246	94	2008
1	1	268	142	2008
1	2	246	94	2009
1	2	246	147	2006
1	1	290	0	2007
1	2	279	0	0
2	2	252	0	2005
1	2	291	140	2007
1	2	239	87	2004
2	1	289	0	0
1	2	0	0	0
1	1	239	140	2008
1	1	240	0	2007
4	0	274	0	1919
1	0	0	0	0
1	1	239	87	2008
1	1	244	0	2007
1	2	246	0	2008
1	2	250	123	2007
1	1	242	0	0
1	1	254	87	2010
1	2	250	0	0
1	1	260	0	2006
1	1	236	0	0
1	1	242	0	0
1	1	244	138	2005
1	1	289	96	2004
1	1	246	95	2009
1	2	265	0	2006
1	0	283	102	2008
1	0	0	0	0
1	2	235	0	0
1	1	237	0	2006
1	1	252	140	0
1	1	283	137	2006
1	2	250	102	2008
1	2	246	142	2008
1	2	250	140	2008
1	2	246	0	2008
1	2	240	0	2007
1	2	279	94	2008
1	1	289	0	2007
1	2	279	0	2006
1	1	278	0	0
1	2	246	120	0
1	2	235	140	2007
1	2	241	0	0
1	2	250	0	0
1	2	258	0	2007
1	0	0	0	0
1	1	246	140	2008
2	1	288	0	2005
1	1	239	0	2005
1	1	236	0	2006
1	2	246	0	2007
1	1	268	0	2008
1	2	246	0	2006
1	2	244	0	2008
1	1	268	0	2007
1	2	246	0	2007
2	1	273	0	2004
1	2	265	0	0
1	1	246	0	2008
1	1	274	0	2007
2	2	252	0	2004
1	1	259	0	0
1	2	241	96	2005
1	2	290	0	0
2	2	279	0	2005
2	2	246	120	2005
1	0	0	0	0
1	1	290	0	0
1	2	297	0	2007
1	2	258	0	2007
1	0	0	0	0
1	1	272	90	2008
1	2	244	94	2009
1	2	280	124	2007
1	2	283	119	0
1	1	236	136	2006
1	0	0	0	0
1	2	241	94	2009
2	2	0	0	2005
1	1	249	98	2009
1	2	274	0	0
1	1	283	146	2006
1	2	257	0	2007
1	2	279	0	2009
1	1	244	0	2008
1	2	260	140	0
1	1	283	0	0
1	2	246	0	2007
1	2	243	0	2007
1	1	241	0	2008
1	1	246	0	0
1	1	246	0	2007
1	2	250	0	0
1	2	246	0	2006
2	1	289	134	2005
1	1	248	0	2008
1	1	243	0	0
1	2	252	90	2004
1	1	272	96	2009
1	2	247	0	0
1	1	291	0	0
1	1	282	0	2007
1	2	246	142	2007
1	0	0	0	0
1	1	289	89	2009
1	2	252	0	0
1	1	289	133	2005
1	2	252	0	2005
1	2	241	145	2007
1	1	274	95	2009
2	1	259	0	2004
1	1	241	107	2008
2	0	271	0	0
1	1	236	0	0
1	1	241	92	2009
1	0	242	140	0
1	2	265	87	2009
1	2	245	127	0
1	2	236	92	2004
1	1	246	0	2005
1	2	246	0	2006
1	1	247	94	0
1	2	286	94	2008
1	1	279	0	0
1	2	267	0	2006
1	1	0	0	0
1	1	236	0	0
1	1	283	87	0
1	2	250	140	2008
1	2	295	140	2008
1	1	239	135	2006
1	2	253	0	2007
1	1	240	92	2009
1	2	251	0	0
1	1	248	142	2007
5	2	271	120	2005
1	1	237	0	0
1	1	241	0	2008
1	1	246	90	2008
1	1	290	142	2004
1	2	279	128	2008
1	1	235	0	2005
1	1	283	98	2009
1	1	267	142	0
1	1	283	0	2006
1	2	246	110	2006
1	2	279	0	0
1	1	272	0	2006
1	1	246	0	2008
1	2	262	87	2009
1	1	239	0	2007
1	2	284	0	2006
1	2	252	0	2009
1	2	253	115	2006
1	2	251	0	2009
1	1	283	0	2007
2	1	250	0	2005
1	2	269	0	0
1	1	246	136	2005
1	1	260	0	0
1	0	246	144	0
1	2	246	0	0
1	1	268	94	2005
1	2	262	0	2006
1	2	273	98	2008
1	1	253	0	2007
1	1	246	95	2009
1	2	245	98	2009
1	1	291	100	2008
1	1	0	144	2008
1	1	248	94	2009
5	2	251	0	2006
1	1	248	0	2007
1	1	244	89	2009
1	1	236	0	0
1	1	282	0	2006
1	1	246	0	2008
1	2	246	96	2009
1	1	280	140	2007
1	2	236	87	2009
1	2	243	0	2007
1	1	279	0	2007
1	2	246	0	0
1	2	238	116	2009
1	1	257	0	2004
1	1	260	95	2009
1	2	267	0	0
1	2	253	129	2006
1	1	256	0	2005
1	1	290	0	2008
1	2	253	0	0
1	2	297	0	2006
1	1	0	0	2005
1	1	247	0	2005
1	1	239	0	0
1	1	246	98	2009
1	1	239	0	0
1	1	236	0	2009
1	1	246	0	0
1	1	244	98	0
1	1	250	140	0
1	1	275	132	2006
1	2	278	89	2009
1	2	240	127	0
2	1	289	0	2003
1	2	241	145	0
1	1	241	134	0
1	2	240	0	2006
1	1	275	140	2007
1	1	291	0	0
1	1	244	90	2007
1	1	240	0	0
1	1	275	140	2008
1	1	273	89	2009
1	2	293	0	2006
1	0	252	140	0
1	2	249	0	2006
1	2	292	0	2008
1	0	246	0	2006
1	2	250	125	2006
2	2	246	0	2005
1	2	280	0	2008
1	0	0	0	0
1	1	272	95	2009
2	1	246	98	2005
1	1	246	91	2009
1	2	0	0	2007
1	1	236	0	2007
1	2	0	129	0
1	2	259	0	2006
1	2	246	0	2007
1	2	246	91	2008
1	1	289	96	2008
1	2	259	0	2007
1	2	260	0	0
3	0	0	0	0
1	1	246	0	0
1	1	269	98	2009
1	1	260	0	2008
1	1	246	92	2008
1	2	251	0	2006
1	2	261	93	0
1	2	246	0	0
1	1	246	98	2009
1	1	246	0	0
1	2	279	94	2008
1	2	253	0	2006
1	2	0	98	0
1	1	241	0	2007
1	2	267	0	2008
2	1	239	0	2005
1	2	279	0	0
1	1	291	132	2005
1	1	246	95	2009
1	1	269	0	2007
1	2	259	0	2010
1	1	253	0	2007
1	1	247	89	2009
1	1	290	0	2007
1	0	0	0	0
1	2	264	0	2006
1	2	253	0	2007
1	1	268	102	2009
1	1	259	94	0
1	2	279	0	2008
1	1	289	103	2007
1	1	236	0	2006
1	2	258	0	2006
1	1	291	106	2005
1	0	246	0	2007
1	2	251	152	2006
1	1	0	0	0
1	2	241	140	2008
1	2	246	91	2004
1	1	235	0	2005
1	2	240	0	2005
1	2	239	0	2008
1	1	255	0	2006
1	2	252	95	2009
1	2	279	0	0
1	1	299	0	2006
1	1	255	0	0
1	2	243	120	0
1	1	239	98	2009
1	1	246	0	2007
1	2	279	96	0
1	2	286	94	2008
1	1	237	0	2008
1	0	252	0	0
1	2	235	101	2008
1	2	250	95	2009
1	1	260	0	2007
1	2	268	102	2007
1	1	246	0	0
1	1	246	0	2005
1	1	290	94	2009
1	2	235	142	0
1	2	289	0	0
1	1	236	135	2007
1	2	250	87	0
2	2	268	127	2005
1	2	236	94	2009
1	2	241	93	2009
1	1	246	0	2006
1	1	296	0	2006
1	1	277	138	2006
1	1	272	0	2006
1	2	278	94	2009
1	2	270	0	0
1	0	0	0	0
1	1	246	0	2005
1	1	283	0	2007
1	2	258	0	0
1	1	246	102	2009
1	2	247	100	2006
2	2	246	127	2005
1	2	252	140	2007
1	2	279	0	2006
1	2	243	0	2006
1	2	249	0	0
1	2	259	153	2008
2	2	245	0	2005
1	2	276	0	0
1	1	290	94	2009
1	2	267	0	2007
1	1	242	134	2006
1	2	250	0	2008
1	2	289	100	2008
1	1	278	0	2007
1	1	283	0	2005
1	1	259	0	2006
1	2	240	0	2008
1	1	260	100	0
1	1	275	98	2009
1	1	278	94	2009
1	2	259	0	2006
1	1	259	0	0
2	2	252	0	2004
5	2	261	100	2006
1	1	244	0	2006
1	2	286	98	2009
1	2	235	140	2008
1	0	239	0	2006
2	1	237	133	0
1	1	239	0	2006
1	1	246	102	2009
1	2	253	0	0
1	2	0	0	0
1	2	252	0	2006
1	1	250	0	2007
1	1	246	95	2009
1	1	293	0	2006
1	2	251	88	0
1	2	278	0	2005
1	2	240	142	0
2	2	0	0	2005
1	1	279	140	0
1	2	291	0	2006
1	2	298	0	2007
1	1	236	0	2005
1	1	239	0	2007
1	1	244	0	2008
1	1	250	0	2006
1	2	269	102	2008
1	1	241	0	0
2	2	271	0	2005
1	2	265	94	2009
1	1	236	0	0
4	1	0	0	0
1	1	237	0	2008
1	1	291	0	0
1	2	282	0	2005
1	2	253	98	2009
1	2	279	0	2007
1	2	246	130	2007
1	1	275	140	2008
1	1	299	94	2009
1	2	246	0	2008
1	2	253	0	2006
1	2	256	98	2008
2	1	272	0	2005
2	2	279	130	2005
1	2	259	145	0
1	2	236	116	2006
1	2	252	140	2007
1	2	254	116	0
1	1	243	0	2007
2	1	243	0	2004
1	1	246	94	2009
1	2	271	0	0
1	0	0	0	0
1	2	267	0	2008
1	2	237	121	2008
2	0	287	0	0
1	1	289	96	2008
2	1	241	0	2005
1	1	291	88	2008
1	1	246	0	2007
1	2	252	0	0
1	2	241	140	0
1	1	246	0	2007
1	2	283	0	0
1	2	258	98	0
1	2	241	0	2006
1	2	246	129	2005
1	1	270	0	0
1	0	0	0	0
1	1	240	0	2008
1	1	237	137	2006
1	1	236	0	2006
1	2	279	0	2009
1	2	290	87	2009
1	2	240	92	2009
1	2	279	0	2006
1	1	246	0	2006
1	2	259	0	2004
1	2	271	0	2007
2	2	250	0	2005
1	2	271	0	2008
2	2	277	0	2005
1	2	279	0	0
1	2	279	89	0
1	1	278	0	0
1	1	272	138	2007
1	2	260	0	0
1	2	259	0	0
1	1	288	0	2008
1	1	281	138	2006
1	1	272	101	2007
1	2	236	0	0
1	1	289	90	2008
1	2	246	0	2005
1	2	252	130	0
1	1	294	0	0
1	2	273	0	2006
2	1	246	0	2005
1	1	236	0	2006
1	1	0	0	2007
1	2	246	0	2007
2	1	272	0	2004
1	2	246	0	2007
1	2	253	127	0
1	2	235	0	0
1	2	277	0	2006
1	2	235	89	2008
1	1	239	0	2006
1	2	246	0	2006
1	2	273	0	2009
1	2	251	0	0
4	0	0	0	2003
2	2	251	0	2005
1	2	275	0	0
1	2	279	142	2007
1	2	246	95	2009
1	1	271	0	2007
1	2	235	0	2007
1	2	259	102	2010
1	1	241	0	0
1	1	246	95	2009
1	1	259	134	0
1	2	236	94	2008
1	1	272	140	2008
1	1	246	0	0
5	1	248	0	2005
1	2	244	102	2009
1	2	279	98	2009
1	2	244	89	2009
1	2	246	94	2009
1	2	252	100	2007
1	2	259	0	2009
1	2	268	96	2009
1	1	288	0	0
2	1	291	0	2005
1	1	276	142	2008
1	2	236	0	0
1	2	246	0	0
1	2	246	0	2006
1	1	239	102	2009
1	2	279	0	0
1	1	246	0	2006
1	2	261	0	2009
1	2	279	140	0
1	1	288	87	2009
1	2	279	0	2006
1	2	279	124	2004
1	0	0	0	0
1	1	288	93	2008
1	1	236	0	2008
1	2	286	98	2009
1	2	270	0	2009
1	2	259	140	2008
1	2	240	0	2007
1	0	0	0	0
1	2	259	0	2004
1	1	246	0	2006
1	2	251	140	2008
1	2	237	0	2009
1	1	268	0	2006
1	2	279	0	2009
1	1	272	102	2009
1	1	246	0	2007
1	2	279	0	0
1	1	264	0	0
1	2	279	0	2005
1	2	253	92	2010
1	2	246	0	2007
1	1	261	91	2009
2	1	275	0	2005
1	1	275	0	2006
1	2	259	102	2009
1	1	291	86	2008
1	2	262	0	0
1	1	268	98	2009
1	1	298	142	0
1	1	275	0	2007
1	2	246	118	0
1	2	251	0	2007
1	2	252	89	2008
1	1	236	0	2008
1	2	271	0	2006
1	2	279	94	2009
1	1	268	142	2008
1	1	246	91	2008
1	2	279	102	2009
1	1	272	96	2008
1	1	246	0	2005
1	2	0	142	2007
1	1	246	87	2009
1	1	298	0	2006
1	2	236	0	2006
1	2	249	0	0
1	2	260	0	2007
1	2	284	0	2009
1	1	236	98	2009
1	1	288	0	2007
1	1	283	0	2008
1	1	248	140	2006
2	2	236	0	2005
1	1	283	0	2007
1	1	244	0	2009
1	2	250	0	2007
1	2	251	98	2008
1	0	278	0	0
1	2	246	0	0
1	1	251	0	2005
1	1	244	0	2008
1	2	270	125	2007
1	1	260	98	0
1	2	279	0	0
2	2	247	0	2004
1	1	246	0	2008
1	2	236	87	2008
1	2	249	0	0
1	2	278	89	2008
2	0	0	0	0
1	2	269	96	2004
1	1	273	0	2009
1	1	279	91	2009
1	1	275	0	0
1	1	283	0	0
1	1	268	140	2007
1	0	244	0	0
1	2	261	140	2007
1	2	279	98	0
1	1	244	98	2008
1	1	240	97	2009
1	2	239	0	0
1	2	273	0	0
1	1	236	0	2006
1	1	260	0	2006
1	1	239	148	0
1	2	279	0	0
1	2	290	0	2008
1	2	250	87	2009
1	1	251	0	0
2	2	277	0	2005
1	1	283	0	0
1	2	279	0	2008
1	2	247	0	2006
2	1	239	0	2005
1	2	279	140	2008
1	0	0	0	0
1	1	250	0	0
1	1	260	138	2006
1	1	284	136	2007
1	0	0	0	0
1	2	253	91	2008
1	1	239	87	2008
1	1	236	98	2009
1	2	267	0	2006
1	1	246	134	2005
2	2	246	0	0
1	1	272	0	2008
1	1	289	94	2008
1	2	241	94	2010
1	0	0	0	0
1	2	286	0	2005
1	1	264	95	2008
1	1	0	140	2008
1	1	272	0	2005
1	1	240	0	0
1	2	0	142	2007
1	2	250	122	2006
1	1	241	0	2006
1	2	252	0	2006
1	0	250	100	0
1	2	286	0	2008
1	2	240	0	2007
1	2	246	0	2007
1	2	277	96	2009
1	2	246	142	2008
2	1	286	0	2004
1	2	265	0	2008
1	1	268	86	2007
1	2	267	0	2008
1	2	279	0	2005
1	1	275	0	0
1	1	239	0	0
2	1	246	0	2005
1	1	235	0	2006
2	2	235	0	2005
1	1	260	145	2006
